,row_w,col_w,status,uuid
3666,87,96,none,32722e58-79d2-413c-b13d-23e52536463d
3667,88,96,none,f6757d8a-22c9-435d-bd1c-55e1dc5b2209
3668,89,96,none,0d0cbeb8-0164-4739-8707-3ce94a11f1e7
3669,90,96,none,ba455d23-e861-4558-bfdc-38d7daa0a2ea
3670,91,96,none,c12c9b0a-0b94-49d4-a763-5894ff64d872
3671,92,96,none,10f0fae8-e9b9-4fdc-bb54-2e2a83e75b92
3672,93,96,none,e0b91161-ed5b-4d5d-a679-b85e532bdf4d
3673,94,96,none,92b3468f-34e3-4853-a791-377ab4ccd7ed
3674,79,98,none,f80fc11f-8aaa-4b4f-8beb-c3fd938027b2
3675,79,100,none,7646c562-70d9-4d0c-a4b7-3b3f43c2b91e
3676,79,101,none,ddc14d35-d4fc-4731-ad36-1f1520fa4f42
3677,79,102,none,3c484067-8974-4352-9daf-dee7a59272b9
3678,79,103,none,576a862a-6440-4528-a02a-02d078844817
3679,79,104,none,92434c72-36d0-4a2d-947f-51b5eaa4b7e8
3680,79,105,none,902ad166-562b-4ead-aa99-751dcfda177b
3681,79,106,none,a88255c5-f3df-4e64-ac61-188155b1e05f
3682,79,107,none,37da3c80-a189-41ce-bf3a-1d0d5ee4bae5
3683,79,109,none,abace265-c315-4814-a8f2-db383a5dbd64
3684,79,110,none,207dfcad-edd1-498a-a510-2ffb845ef923
3685,79,111,none,81a40504-cdc3-48e0-9e2a-d91cdede6391
3686,79,112,none,101e3adc-5bb1-4128-8716-ebc8b975720c
3687,79,113,none,d00a0176-78c6-435d-8385-935f03f0c50a
3688,79,114,none,af44e178-26a9-4cb1-af2e-daf073e4d56a
3689,79,115,none,d4085ede-b18b-4c8b-ad13-92563aa9c6e5
3690,80,115,none,e571d1d8-31c6-4121-8db9-6a12704b5419
3691,81,115,none,cc3937b1-45c4-4252-a9ed-c92ed74d2fa9
3692,82,115,none,5d413536-535d-41a9-9aa4-2a1ee86bb83e
3693,83,115,none,8ab8fce6-9880-434b-883b-d0559c4b9514
3694,84,115,none,f6f39ea4-ad22-4447-9d92-7a79c12c6c0b
3695,84,107,none,3282f4f4-d535-497c-8237-571289a2fbe8
3696,84,108,none,c1efde97-5bfa-4e45-8f80-6115cf990222
3697,84,109,none,b1425662-2e88-48fb-a07a-899b678f29f2
3698,84,111,none,81fbe556-1a24-462c-aa04-833d6044fde5
3699,84,113,none,dfb8ff61-b62a-4218-9350-ee09027c3552
3700,33,107,none,1c48723f-063b-4b2c-b8b1-bc32f3889d7c
3701,34,107,none,872f0519-9774-4e27-a65e-e7572a7d3901
3702,35,107,none,21a17549-6ef2-42bd-84dd-a7224f3f792c
3703,36,107,none,17bd1c6f-adcb-45b2-8a11-27d4a0aec8ef
3704,37,107,none,a8c8b99b-c975-47cb-8364-0e370173c1d5
3705,38,107,none,9fca1fd6-0865-450a-85e3-17dbd6806062
3706,41,107,none,ce68719d-2d75-4d6c-a10a-6f3d00ae2d3e
3707,43,107,none,5521d64c-f0d4-4269-8381-a5d03c3ae4cf
3708,44,107,none,61967856-cf7a-4d18-b054-f1b7f41a11da
3709,45,107,none,13a02d62-bf17-41bf-9b83-c8b6e53e8548
3710,46,107,none,6d203fd1-4e2c-4d77-934a-20f4886382d9
3711,47,107,none,2f861fb9-6937-444a-8df9-87baf6004d7c
3712,49,107,none,ab656b69-a5ce-454d-a1be-9165b6a5acc9
3713,50,107,none,2224d140-8e17-4bcc-92a6-121810f350dd
3714,52,107,none,dc99e081-512e-4f40-96fb-02929e2950da
3715,53,107,none,0fc6e8a6-6d30-4176-9989-2b05acd4c014
3716,55,107,none,48500875-0b32-4bbe-b133-baf141880b61
3717,56,107,none,36735411-64cb-48e0-8c51-0619f5e22b23
3718,58,107,none,494413e7-d296-49fb-bd4c-0ad1769c257c
3719,59,107,none,afb941b5-5740-4205-91a6-0a94c3be42fd
3720,60,107,none,726eee67-c7ae-408b-8c1a-801f5539d6ff
3721,62,107,none,33f01b1d-2329-4c7d-a5c0-dd537fd7462f
3722,63,107,none,bbaaec70-0d83-4e17-9a09-f1d99a4fd2e6
3723,64,107,none,0fe1757e-0dab-47e3-b673-14453c1e7aa8
3724,66,107,none,2bdb5887-4837-4fa6-b5a3-8b3354ec26c3
3725,67,107,none,870af6d2-7e2d-4169-a2e9-f01bbe8300fb
3726,68,107,none,22833131-edf0-4ab1-a435-179e4658bdbb
3727,69,107,none,f28cda07-80d0-4285-803c-2a754e66c9fb
3728,70,107,none,087c660b-b8b3-4bb5-a98c-4e1909d65579
3729,71,107,none,949eea05-567b-4c33-bbd8-ae742e2a649e
3730,72,107,none,89d537fb-ee8c-440b-83d6-efe6a2d71141
3731,73,107,none,f4094f6a-9641-4ada-8abc-e014b20cdb9f
3732,74,107,none,b2457ed3-177e-41fb-9f66-93e2b276bbc9
3733,76,107,none,a8d7fe2b-1e95-4484-8117-8fe03321a421
3734,77,107,none,840fc664-275a-4959-9acf-3518b045cec0
3735,78,107,none,24c6b550-d9d0-4194-bb08-474572a98746
3736,80,107,none,9a019cad-d2a7-4ec0-8ce4-9b02df9f6aa3
3737,81,107,none,c20925fc-961a-469e-a125-9620691742f2
3738,33,109,none,723564fa-415e-44ce-bca3-c2ca39dc3b75
3739,33,110,none,9712539a-a096-4fda-90ee-32391530d8a8
3740,33,111,none,7ebe2c4d-baa4-4e4e-84f7-f59d4a3e284a
3741,33,112,none,98586fe8-4c72-4e33-84f5-6defe392a8ff
3742,33,113,none,48dc9ef3-1d09-4bc2-b598-c1b3e221a378
3743,33,114,none,9b29f464-01e5-40c2-8019-0990f524809f
3744,33,115,none,463a791a-9cd8-4f4e-8d8b-27f20d91e29e
3745,33,116,none,7ad0850f-d2f9-447a-9767-4cc840de101a
3746,33,117,none,d67691b5-8b8c-4377-8f30-6031b77a3689
3747,33,118,none,260ab637-76df-4f07-a9dc-c74e375ccc51
3748,33,119,none,bff6491b-019c-49e3-8991-b6776e16df7e
3749,33,120,none,c43b3123-c906-485c-a88a-32b0c53cce99
3750,33,121,none,cae64894-5bf2-4a78-8b87-d154f02d920f
3751,33,122,none,02d796ec-db95-45d8-aea2-663b7266ea52
3752,33,123,none,422b5409-0a06-422f-b5dc-8acf2d6cd90e
3753,33,124,none,232256a2-ac76-48f9-9339-af54b9336ec6
3754,33,125,none,ee850c1d-4720-4919-a9b6-a13b7937305c
3755,33,126,none,9c85e2a4-a785-4d88-9f93-922de18d85b4
3756,33,127,none,6ba229ec-0448-44eb-a261-a0644a580180
3757,34,127,none,6f5f952a-ae24-4383-a40e-93f1d8bf5fd5
3758,35,127,none,1054c63f-a74f-455f-abf4-fdb6b9813a10
3759,36,127,none,1c7100df-4435-4b63-9a8e-b06c9d2a7689
3760,37,127,none,538505a7-8be3-417a-b685-02a3505ddd13
3761,38,127,none,b9b34d81-75a1-47a2-9f94-e8e6738b106e
3762,39,127,none,97dcd95d-a3d5-4b23-9cee-36f9702adf42
3763,40,127,none,77a13759-75b2-4990-bf97-2db1520a5df5
3764,41,127,none,2cd43cbf-58f6-43cf-979a-b73a42ac6abb
3765,42,127,none,499357c3-4bfb-401a-93ee-d4f43a19b7e5
3766,43,127,none,a0fb1930-1ec7-4ff9-84a0-1eb4f8926012
3767,44,127,none,ce825dde-2c35-469b-8bdf-5b44dddb52b2
3768,45,127,none,e631c35d-a334-45db-9159-6dd7d4c55116
3769,46,127,none,7c7119a0-d86e-45c7-8408-c083f2117bdb
3770,47,127,none,55056886-083e-4e12-98d0-8901f5563324
3771,48,127,none,a16e04db-fd07-4226-af63-ae5d3697e403
3772,49,127,none,7b8d367f-82b1-4d23-aa27-aff8c89cde3b
3773,50,127,none,c50ad6e3-f6de-4226-b841-3b104e26198e
3774,51,127,none,1cfa7413-29ea-4d8b-96c1-b08ad4af1f02
3775,52,127,none,dae15bfc-37e9-4e1a-ba69-343a093ac0bb
3776,53,127,none,d052e152-75ed-4da8-9d30-5bdd49ec7cbf
3777,54,127,none,ca68cb55-0444-452c-8138-a4e218c3f110
3778,55,127,none,002d7b39-8a35-496c-b9ec-3bba2be866da
3779,56,127,none,46730151-fd15-4f16-99e4-7e34ed1b55db
3780,57,127,none,31adb983-11e4-4038-9ad4-375c3fa43f24
3781,58,127,none,64df5d89-5612-4b7a-8ca8-34dfd89ee685
3782,59,127,none,4a52f616-1832-43ae-bd2d-a71b3adc3e2d
3783,59,124,none,759e6035-5d1a-4327-9e9f-6b34a4ed2e02
3784,59,125,none,08ca20ed-e8e5-4bce-9436-256941789536
3785,20,124,none,0bf24876-0574-416a-879a-eb588ef7dc56
3786,21,124,none,db958416-3a8a-4674-8a7f-450afd2742e4
3787,30,124,none,b10dd14d-76a4-4f79-b9ab-b4e44c86311e
3788,32,124,none,84401055-8a89-4e3b-8f0a-0a9bc7675f21
3789,35,124,none,b46293f8-d3c3-4234-885b-a46c47a7c693
3790,47,124,none,bda51001-f2e6-4658-a5f9-6580590a82a3
3791,49,124,none,9c8e5705-09be-4723-aacf-d126cbaa72d0
3792,50,124,none,aa42725f-3fde-4e1d-b3a2-f7f68e5bdbf2
3793,56,124,none,7a8c4de6-0890-49c6-89e2-479f064b2ab8
3794,20,126,none,62500182-9cc1-4a77-8618-befab051a548
3795,20,127,none,293c84b8-1188-4d94-ae56-e6feb0b408e2
3796,20,128,none,a6922a23-c6ac-4b5f-987c-1dafbf24ac64
3797,21,128,none,adbaaede-325c-409e-96af-97c95cc98256
3798,22,128,none,a4030e40-9f68-4f8f-b774-78f51ef32e5b
3799,23,128,none,3794dcce-0887-4856-bf6d-3a8d770fd041
3800,24,128,none,c94350a3-885d-496a-a28d-4243b5a63656
3801,25,128,none,bc7e77c5-b5e3-428b-aed0-ba540cca1854
3802,26,128,none,6bcb715f-75de-43ee-b4ee-e70fc3440590
3803,27,128,none,21c28d89-7d40-4d45-b16d-bec21465587e
3804,28,128,none,f75cb92d-4444-4d24-9131-9e698be3dcfe
3805,29,128,none,81ddcf8e-4d32-4035-a38b-69fae9318652
3806,30,128,none,7b114def-3aa8-46cc-a54e-99cf1533300f
3807,30,30,none,58c86a31-456c-4175-acd4-7ce3037cbad3
3808,30,31,none,126a43b9-1e42-4854-b19e-965c055d0d69
3809,30,33,none,70e95868-e7ee-4934-9bd8-965aabb976af
3810,30,34,none,d892c124-c52f-4afe-9a6a-c1c110019a24
3811,30,35,none,43a4ee92-e94b-41ca-8139-c40b82609a4e
3812,30,36,none,a1b385b8-ece6-45d2-bba6-f006c802b78c
3813,30,38,none,8b9edbae-9aea-41e6-8dea-d9e726c26b96
3814,30,39,none,46409657-3bf7-49b9-a7d6-c661a3f52485
3815,30,40,none,aa39a2f8-09c1-4d8a-8093-8bff9abc7963
3816,30,41,none,9e367647-6ae9-4981-ab12-d47352618f66
3817,30,43,none,94615942-b048-4ba1-8fce-02848ed3ec64
3818,30,45,none,6c7f1630-4a14-4e89-b21c-073b930809e5
3819,30,46,none,47117771-9328-4dc7-8fa3-43f2ebb10ee1
3820,30,47,none,ebbc2e38-c1d3-452b-9f3f-72e8398b7cba
3821,30,48,none,2082e247-d879-493f-a76a-3126a5ce97e2
3822,30,50,none,0d28c002-766b-4267-ac53-0375e14d4e4e
3823,30,51,none,a8309a69-02e4-4e23-92f6-4fdb6eb9b2c2
3824,30,52,none,65bf462e-6084-4831-b75e-56bbf0dfca0d
3825,30,53,none,a87b2a38-dcca-4124-a4ac-a3e214d7c4b2
3826,30,54,none,31dcda66-a14c-48f8-9b09-cc227c46359e
3827,30,55,none,9e16b694-1462-427f-b05c-ce90433c14c1
3828,30,56,none,6ebd4164-cbec-497d-bd3b-2b3356a52377
3829,30,57,none,2d0df144-a27e-4b7d-b496-74ce76a1aecd
3830,30,58,none,e2d6b45c-a19e-4dc4-8ddd-eae3b244a671
3831,30,59,none,0425e013-9b40-4a61-b861-a134dfe78ba4
3832,30,60,none,ce08ec1e-8381-4c3e-b020-4a71958a9834
3833,30,61,none,f62dbad6-1ae2-442c-8e61-7faa2051842c
3834,30,62,none,b7286d13-ed07-4b93-bd4d-9712c5fa0af7
3835,30,63,none,314b1829-d065-42d2-85f4-f025d7b0ded1
3836,30,65,none,d08ccd41-34d8-4681-87b8-d8c998710623
3837,30,66,none,5ea3bf31-7f23-4fbd-a482-86c47868734c
3838,30,67,none,c7e9c3a3-0375-4c76-a642-cb9f00c2281f
3839,30,68,none,daa3002c-e14a-4da4-8769-81dc2e8e7b63
3840,30,69,none,580a15e7-6110-426a-9f1c-ccbd140ca17d
3841,30,70,none,08bcdc55-b366-4c08-8d13-07a8942905c7
3842,30,71,none,5df4d8c7-c452-42b0-a69b-853c3a0cfb43
3843,30,72,none,ef6472f1-b4ff-4535-94cd-2203ab541661
3844,30,73,none,c0e2878a-97c9-4f99-a86d-25899854a41b
3845,30,76,none,465fe30a-2b1d-4660-9fcf-95f13ca89246
3846,30,77,none,5d35d432-2f3d-4d33-9a1c-e45458a74674
3847,30,78,none,c5ec3ebe-52a8-4c30-b86b-5cc167e6e014
3848,30,79,none,e3179700-4ec9-484e-ab7e-95b15c614069
3849,30,80,none,740724aa-e86e-4c13-9c60-168443764007
3850,30,81,none,fc79b7f5-80a1-4079-8f28-1a75cd87998f
3851,30,82,none,b3f8e6d7-74e3-48bc-99ca-019e469eae12
3852,30,84,none,391fd68e-da40-400e-94a4-f05ec7069ec3
3853,30,85,none,50575d01-a4fd-44fb-ae0a-516cc8f5a000
3854,30,86,none,b3f93937-2528-4d62-9361-547ec2c87cc2
3855,30,87,none,ff0e5894-619b-4231-ac96-7dfc90b9ff0b
3856,30,89,none,17b67dda-e6f4-4414-8866-b5856d56e0ae
3857,30,90,none,3d2e4b70-d3a0-4d1f-a342-36921e75eaa0
3858,30,91,none,315c6d55-ec2a-4013-afb0-dab0ac741136
3859,30,92,none,c033ab9a-8e46-48bc-b06a-48637c44e4c7
3860,30,93,none,61326f80-cb3f-4dc2-9d9b-09346b9289c7
3861,30,94,none,dcc49a09-4549-4db1-9bfe-f33dc41f722e
3862,30,95,none,ce1839cd-a7cb-4e3e-b36d-4f17ec206b69
3863,30,96,none,b4cd9e0d-ba5a-4c73-a760-6b0061d2a1f2
3864,30,97,none,8249f3f4-0d3c-423a-9412-e737a59f86a4
3865,30,98,none,a16fbe75-0e96-4bbb-a9ba-d4888acc863e
3866,30,101,none,755eeab9-0cd5-4182-a9b9-7347407eb7b4
3867,30,102,none,53f5f37f-aa28-420c-8f69-08c49dd69099
3868,30,103,none,2ae4bd3a-b74d-4d5c-8925-44a0147e3908
3869,30,104,none,cfbfc6b5-349c-43ed-be04-8c88b502fb97
3870,30,107,none,f9bdea75-708b-4cd3-98bb-1125db06f2b1
3871,30,108,none,06c976d4-dd10-436d-8444-1c170fb48ac6
3872,30,109,none,34bedd27-ff8d-44d9-af21-d8f1446584c4
3873,30,113,none,fb6f0730-55dc-4bd2-893e-3112b7bc76ca
3874,30,114,none,19f99e88-1e41-459a-aadb-94b86bf070d0
3875,30,115,none,9fbb3513-2aad-41f6-b768-2bbf15516e37
3876,30,116,none,e9ef12db-d090-4d71-9ac3-62668318370a
3877,30,117,none,98fc25f9-6859-47f7-9dd1-2ee4bc30bf21
3878,30,118,none,020688b8-49f1-4da3-8def-0495208d8858
3879,30,119,none,ececabf3-f518-40bc-86c2-1b84f202c400
3880,30,120,none,6cc07630-18c6-444c-b8f3-e7c8a82e174e
3881,30,121,none,540db3e8-c864-451b-b8ec-98ed9e446721
3882,30,122,none,99941f90-8f6f-4b7a-92dc-80a17918b785
3883,30,123,none,6565ede4-1a22-4e38-b730-790b88f9105b
3884,30,124,none,0f16d910-b33b-4b9b-8bdb-e4b9290d6943
3885,30,125,none,7c2ea0eb-13f5-4227-8696-c183de85ee07
3886,30,126,none,e8f9a1aa-7618-45e0-b478-ff128a5e0f35
3887,17,28,none,fb9e43dc-2df0-4086-9864-88b7f36cd9eb
3888,18,28,none,6b124876-eca0-41e5-9af6-7bc3e14a50f8
3889,19,28,none,7375fb77-e855-48aa-b334-26f807665dc7
3890,20,28,none,025bc72f-e466-4489-9035-d100e93aa487
3891,21,28,none,d6d7fc78-5f8c-4824-8c4b-f587a6defebc
3892,22,28,none,4a097c27-6257-4745-90d1-31ea72c3e0db
3893,23,28,none,08e2c8dd-1e71-4bb7-a0f7-b8c3b60a8adc
3894,24,28,none,efb21029-aec1-498a-9e4d-e022742750b9
3895,25,28,none,42071b17-b95b-44ef-9554-a55a60139d75
3896,26,28,none,1a96458a-ff6d-4834-9289-81844c14de3f
3897,27,28,none,db219a4a-e60d-485e-abce-54f1424b08d7
3898,28,28,none,9b0750ed-3ad8-468e-b900-dd95ae23aa5e
3899,17,30,none,a3ebeea0-4b08-4ae9-9e8a-788720c52b2a
3900,17,31,none,498a8282-801b-428e-bcb2-ba7b15f90d9f
3901,17,32,none,a2730f27-e9a0-47d8-8873-bb38b543c153
3902,17,33,none,a77a4809-4f82-49e0-b2f4-a90fee768ea4
3903,17,34,none,6be6dbe0-23ca-4a4d-b9f9-d7a742dcd13b
3904,17,35,none,42ac2a94-a413-4741-aeaa-c1bb5d6dee10
3905,17,36,none,d5c93d20-da61-4aa6-a6c4-73284719c1fa
3906,17,38,none,24997411-92bf-4903-a9c6-2a62d26808e1
3907,17,39,none,b05cf11c-aeac-4c7f-ae90-947439449c07
3908,17,40,none,6c188410-b106-4b0d-8b40-a378e39f1d2a
3909,17,41,none,cbac8563-8be0-40aa-a00d-4c1d1eb9eb7f
3910,17,42,none,136a95a4-c41a-4d9e-83c5-d5a337bc9fc2
3911,17,43,none,3a97eca5-6c9e-41af-a257-f447e3bbe6fa
3912,17,44,none,a8124d16-6647-4df6-9b95-585101a38426
3913,17,45,none,72d92a99-25db-4084-914b-34551756e317
3914,17,46,none,62dec48a-ce1d-4f11-9189-1c20a549abfa
3915,17,47,none,ffa0064d-5b7e-48b9-ad64-9ccdddd6acfd
3916,17,48,none,39ec54b0-eb6a-4823-8904-7498c89bfe0b
3917,17,49,none,1ca3b965-ada5-4f7f-96f6-23b64d4a5570
3918,17,50,none,ed688d60-22d0-40af-91f6-4b16afc4932f
3919,17,51,none,28940e5f-60f1-4063-8043-7a3e7b17680c
3920,17,52,none,3d8813f8-5884-4ca3-b11c-233f902483a5
3921,17,53,none,d429ec07-75df-47bf-9a78-b39ac279bfa9
3922,17,54,none,fa40c75b-c36e-42fe-be5e-da8ba7d0a428
3923,17,55,none,ebced3b0-d782-4168-b2b5-d72ede3a0e76
3924,17,56,none,908f591c-570e-4622-8e0a-5ece6c94cebb
3925,17,57,none,d97aa6ad-a24b-4ab8-a082-80adae7cca2a
3926,17,58,none,7a0ef555-a658-4146-aa3b-e7cec150e3fa
3927,17,59,none,d2aa0af4-c9cf-4371-8e88-9aad5a0bc207
3928,17,60,none,4310f440-3806-4a8a-871a-433d5fd8691f
3929,17,61,none,69eb8caf-533c-4dc4-821f-353f5f84ea48
3930,17,62,none,72bc5c74-aa7c-4381-a10d-36144ce32ef2
3931,17,63,none,4bc25cf7-98de-4dc8-86d6-d27858551a8b
3932,17,64,none,5947cb6b-3658-46bb-b7bc-4ef1d233fbb0
3933,17,65,none,ad673677-13e3-4444-8677-1c441b53dcc0
3934,17,66,none,ef2a4fe1-5f88-4878-9e98-d3c85b9d8697
3935,17,67,none,a3e7ac55-e718-4204-a74d-2245f224cc4d
3936,17,68,none,121324ae-6ba9-4a66-8420-dc5c5caa0e49
3937,17,69,none,5fb9c32f-16c6-4931-a8b4-fb7fbf59cd4c
3938,17,70,none,bd0d899d-6db2-4d8e-ab2e-dca3089675fd
3939,17,71,none,af0c9601-f2e5-459f-a799-4e5c7a4ce5df
3940,17,72,none,35f98560-e3a6-4885-93f9-8de62c465621
3941,17,73,none,baac9311-ddc7-40e0-8580-f9b927a70d46
3942,17,74,none,695c9fdc-f29c-4fcd-bd1e-751fe0f10de2
3943,17,75,none,0f5c9a31-2154-45c6-8a8e-d3694c24e412
3944,17,76,none,b36a051e-3424-4cf2-90d7-fde7b4641a74
3945,17,77,none,2218fbbe-37d0-4069-ad93-09b6db848ed0
3946,17,78,none,b36ce8bb-b176-4fd9-a41b-48a45f24d7f4
3947,17,79,none,c1eed639-a508-4622-8ba8-d71561532815
3948,17,80,none,b567e6a6-8bc2-4320-8d0d-4b9866424359
3949,17,81,none,8e80bdf2-56b1-48cf-ab84-1f6ab612d873
3950,17,82,none,472ba0f1-712b-4de9-8ec8-9ed5f36d1cc4
3951,17,83,none,50fa9b7b-5d34-493c-99b5-bc3447121257
3952,17,84,none,b56ce94a-16ef-415a-95d2-e444363411b1
3953,17,85,none,3f33770a-4db9-41b0-b08f-770e1fd4781d
3954,17,86,none,e1170005-d911-4861-8337-b7030d357dac
3955,17,87,none,bd9ec1b5-ac15-48b9-ba02-23a199cd8a01
3956,17,88,none,f8c77747-d738-4c81-8605-8fb5e441f74a
3957,17,89,none,c0b57e43-ee94-48ff-9be3-2d4761d057fc
3958,17,90,none,8096b373-b5ee-4661-a618-ef2914a38c99
3959,17,91,none,e32661cf-7e57-4333-a201-06f552d43d91
3960,17,92,none,3f831ebb-23c1-4e95-a096-7f11fca71e28
3961,17,93,none,67f465cb-90cd-4c71-9965-4aabfcc3692b
3962,17,94,none,2f612551-73f9-4841-82ae-966e9a5f1ed2
3963,17,95,none,62915cbf-c00d-4964-8064-c612af2ae1af
3964,17,96,none,62bc4a97-dfed-4508-9a32-fbb159ef0c88
3965,19,96,none,3c03fdcc-1736-45d7-a3e6-af9465654809
3966,20,96,none,eeb203d7-5c27-49fd-8604-4010af684602
3967,21,96,none,d92c611d-b651-4d0a-b7c4-65309a196904
3968,22,96,none,6c5a3f4b-6d35-493a-a69d-6b3a17890363
3969,23,96,none,7ffb32b0-9754-4a87-8606-660f1356cb7e
3970,24,96,none,e7dc6cc7-7291-46c5-bc1e-86f31650226e
3971,25,96,none,69d1bf79-4d4b-4f1e-b7cd-e36064d07145
3972,26,96,none,9e63a43b-5786-448c-9f34-a87d41eefd8f
3973,27,96,none,4ccf9878-b284-43a3-8ff7-58048646acbf
3974,28,96,none,66a0a1be-bae4-422e-820b-b73cd75da3df
3975,29,96,none,46b030ad-b8a3-4730-8665-2fcb69d02baa
3976,30,96,none,b297f3c1-b5c1-496f-a3d3-4ce56745f3f4
3977,31,96,none,6261ad28-01d0-4ecc-85f7-23a71c848ada
3978,32,96,none,c23ec1de-9f14-4392-8601-3662678a10f0
3979,33,96,none,dd53eff8-605b-4869-ac73-e9c5b0117c9e
3980,34,96,none,fdd98b59-1590-4e04-95f4-6b80969cade5
3981,35,96,none,7ba46c96-ceeb-41c6-a2ee-943df51339e1
3982,36,96,none,0cd3e9fa-ce8a-49b6-a58e-88fa7f3c5362
3983,37,96,none,84379d8a-782a-4752-8f84-f53aecc634c4
3984,38,96,none,cc4cbbf5-2d5e-46ec-9ec7-44ef763b6ad9
3985,39,96,none,6623a0f4-d606-4a4c-a444-768873c01108
3986,40,96,none,c5b0f5a8-850c-4f0a-8c9d-9246613067b2
3987,41,96,none,efc35e04-eb26-42a4-88f6-5424f27371d6
3988,42,96,none,00dadba2-3d5b-4a01-9d67-2a5441aa131b
3989,43,96,none,dd09484b-4edc-4dff-8c79-0c5af9e670f7
3990,44,96,none,2cbc9fd6-6c26-4917-a2e0-c5c2e47bd7c8
3991,45,96,none,56ceba5c-24c4-4c9d-8901-34daed6828bd
3992,46,96,none,331322bf-39b4-4096-988a-db1146364aca
3993,47,96,none,5f7d53d6-919f-4ee6-9338-bc5b1589688c
3994,48,96,none,c183f5f0-429b-47b2-b599-34a127364781
3995,48,36,none,25497909-2b62-45df-be38-5f97bc7910c1
3996,48,37,none,f54d0a8e-e3fc-493c-9c7a-2efe6641cc19
3997,48,38,none,2bf18785-6250-4655-a300-533b24b327ac
3998,48,39,none,c8abbb7d-b7b6-4ba3-89d3-1cf9a9df28f0
3999,48,40,none,6c752335-211a-4140-a86a-6131220055e1
4000,48,41,none,ed6bc526-1579-498c-85f0-8540fc08fccd
4001,48,42,none,336ca8c2-2719-4a24-b182-a5253de43607
4002,48,43,none,500f973a-90eb-40ed-800d-d030d2d5b879
4003,48,44,none,57c55980-040e-49bb-9564-2683a8d243ed
4004,48,45,none,6b5c6c9e-a97e-4528-94ab-886906328a03
4005,48,46,none,384a1849-3185-4e94-99d6-8e7ca42a4562
4006,48,47,none,b7f368f5-4b9d-4d7a-89be-3b1cfe461a38
4007,48,48,none,2f22ba6a-45a8-40aa-ba9d-e109cc94a110
4008,48,50,none,55b101a8-57b7-46d9-a97a-446bd27615e6
4009,48,51,none,a7cef592-1cab-42cb-8823-5cbe685c0857
4010,48,52,none,6c913034-40db-4e2a-87a8-e0974426dda1
4011,48,53,none,2cc26645-3fd8-47ca-8926-57de3f28bb4d
4012,48,54,none,0ca1b556-6b26-4924-9921-12796af7dafb
4013,48,55,none,9c9d9f94-a4fc-493d-ba15-7a45cf1b2075
4014,48,56,none,6e9adebe-22db-42ed-aaf9-9b2f5e88184c
4015,48,57,none,31787b2b-4e02-4d57-babc-76bc69386f3a
4016,48,58,none,188ffe2f-e409-4153-9f75-9886bf88cf6d
4017,48,59,none,a53814bb-489a-4609-ab6c-87a966436ac6
4018,48,60,none,d42299f8-8250-4b7c-b9bc-04671e7d78e5
4019,48,61,none,785e6f13-dcb9-4c1b-8a44-9581e534186d
4020,48,62,none,3b7af628-7970-45bd-b05f-956b8441a5c1
4021,48,63,none,67443d61-87cd-4c1b-b96e-a7b3e8481d1a
4022,48,64,none,8620def8-a43e-47bb-a21f-ae2a8f1541e9
4023,48,65,none,b4da9136-3118-486c-b970-b186478cf889
4024,48,66,none,ac511f80-3320-41bc-938f-933a68375e8f
4025,48,67,none,6dd24b5b-14bc-412d-be71-ed666862c755
4026,48,68,none,c593a93c-87a3-448d-9f82-4b156ea26ea0
4027,48,69,none,c05410a3-261a-4924-b28b-65d9f6dea451
4028,48,70,none,5ec56ba6-366b-4162-b843-717bf9a77c32
4029,48,71,none,4118c029-ad32-4fc9-9f5f-ffe44e5a2efa
4030,48,72,none,d461e7df-f872-4112-a7a8-181394cdd64e
4031,48,73,none,d58db4a9-faf8-4ccf-b74b-a1eadc105276
4032,48,74,none,b1a9487c-86d2-4fac-aca8-610c7db7ec77
4033,48,76,none,0cc62d3b-bd93-4a29-8fd3-a27d893e2c3e
4034,48,77,none,8a4609a0-4728-4ae1-8bdf-01d477e27254
4035,48,78,none,58651a9c-feea-4d20-9d2b-6634ebb3f925
4036,48,79,none,a4e9d277-ca9e-43b6-af6f-2313f9fade8b
4037,48,80,none,c3f77ee1-09a4-45e7-bf3c-5cdff932031d
4038,48,81,none,53452ff5-9b15-4f69-a2d5-43aba365538e
4039,48,82,none,91f89fb6-2385-45b0-bfd5-829fcff1eed6
4040,48,84,none,41e04cdd-88fd-4446-a120-cd2ca25a4732
4041,48,85,none,8a438a11-ee7f-4551-aa61-196087c8fa9a
4042,48,86,none,cf81da48-4af6-4aa1-9b4e-cb585ef83f8e
4043,48,87,none,6d5434b9-2b22-4915-ae8f-f85423616eaa
4044,48,89,none,12f8a27d-6f4a-4cb2-8397-a2ab3a8ac21f
4045,48,90,none,a07672cf-59dc-41e5-aaec-4fb46d4c6a94
4046,48,91,none,74e9f045-9352-4a64-8cad-c7e89f66ea7a
4047,48,92,none,eddc7464-cdf1-4262-911b-406e3da912c5
4048,48,93,none,5499e848-35b6-4c9b-9907-68cd39081301
4049,48,94,none,3874f254-3424-496c-b648-a2fe0942d499
4050,15,36,none,d20d6f76-61b1-4350-b4aa-85592dd030d4
4051,16,36,none,c36d9d1a-2510-4b23-ac57-fef329bb4062
4052,17,36,none,fd2739e5-51d8-445d-bdfb-fe5a49d9c0bf
4053,18,36,none,01fc8510-08db-4852-9656-c88631fe1d32
